OBJECTID,trans_id,group_,UTMX,UTMY,Photo,Trans,lat,long_,id_group,id_group_X,id_group_Y,RASTERVALU
932,23,38,-7748.854370000000017,8980590.403999999165535,300231687,23,-9.192513000000000,124.382801000000001,23_38,38.000000000000000,23.000000000000000,879.2894897
933,23,39,-7777.996447999999873,8980585.369999999180436,300231698,23,-9.192555000000000,124.382536000000002,23_39,39.000000000000000,23.000000000000000,879.2894897
934,23,40,-7818.955366000000140,8980573.638000000268221,300231719,23,-9.192655999999999,124.382163000000006,23_40,40.000000000000000,23.000000000000000,879.2894897
935,23,41,-7849.673127000000022,8980579.675000000745058,300231736,23,-9.192598000000000,124.381884999999997,23_41,41.000000000000000,23.000000000000000,879.2894897
936,23,42,-7901.461435999999594,8980578.674000000581145,300231758,23,-9.192601000000000,124.381415000000004,23_42,42.000000000000000,23.000000000000000,879.2894897
937,23,43,-7943.369228999999905,8980572.142999999225140,300231776,23,-9.192655000000000,124.381034000000000,23_43,43.000000000000000,23.000000000000000,879.2894897
938,23,44,-7968.438342000000375,8980567.494000000879169,300231787,23,-9.192693999999999,124.380806000000007,23_44,44.000000000000000,23.000000000000000,879.2894897
939,23,45,-8002.592260000000351,8980557.958000000566244,300231802,23,-9.192776000000000,124.380494999999996,23_45,45.000000000000000,23.000000000000000,879.2894897
940,23,46,-8048.946613000000070,8980554.364000000059605,300231826,23,-9.192803000000000,124.380073999999993,23_46,46.000000000000000,23.000000000000000,879.2894897
941,23,47,-8084.958193999999821,8980552.125000000000000,300231841,23,-9.192819000000000,124.379746999999995,23_47,47.000000000000000,23.000000000000000,879.2894897
942,23,48,-8133.151565999999548,8980545.845000000670552,300231861,23,-9.192869999999999,124.379309000000006,23_48,48.000000000000000,23.000000000000000,879.2894897
943,23,49,-8183.845038000000386,8980528.331000000238419,300231880,23,-9.193021999999999,124.378846999999993,23_49,49.000000000000000,23.000000000000000,879.2894897
944,23,50,-8221.239084999999250,8980522.190999999642372,300231902,23,-9.193073000000000,124.378506999999999,23_50,50.000000000000000,23.000000000000000,879.2894897
945,23,51,-8269.292100000000573,8980505.042999999597669,300231931,23,-9.193222000000000,124.378068999999996,23_51,51.000000000000000,23.000000000000000,880.4987793
946,23,52,-8290.481404000000111,8980498.668999999761581,300231944,23,-9.193277000000000,124.377876000000001,23_52,52.000000000000000,23.000000000000000,880.4987793
947,23,53,-8323.530478999999104,8980488.924000000581145,300231964,23,-9.193360999999999,124.377574999999993,23_53,53.000000000000000,23.000000000000000,880.4987793
948,25,1,128251.702999999994063,9056704.122999999672174,300250068,25,-8.518974999999999,125.624050999999994,25_1,1.000000000000000,25.000000000000000,3184.7006836
949,25,2,128220.893800000005285,9056722.460000000894070,300250089,25,-8.518807000000001,125.623773000000000,25_2,2.000000000000000,25.000000000000000,3271.8164063
950,25,3,128174.899600000004284,9056737.451999999582767,300250118,25,-8.518668000000000,125.623356999999999,25_3,3.000000000000000,25.000000000000000,3271.8164063
951,25,4,128138.672300000005635,9056744.997999999672174,300250140,25,-8.518597000000000,125.623029000000002,25_4,4.000000000000000,25.000000000000000,3271.8164063
952,25,5,128116.146599999992759,9056749.009999999776483,300250153,25,-8.518559000000000,125.622825000000006,25_5,5.000000000000000,25.000000000000000,3271.8164063
953,25,6,128076.078299999993760,9056754.528999999165535,300250174,25,-8.518506000000000,125.622461999999999,25_6,6.000000000000000,25.000000000000000,3271.8164063
954,25,7,128051.444399999993038,9056760.073000000789762,300250188,25,-8.518454000000000,125.622238999999993,25_7,7.000000000000000,25.000000000000000,3271.8164063
955,25,8,128009.402400000006310,9056764.356000000610948,300250207,25,-8.518412000000000,125.621858000000003,25_8,8.000000000000000,25.000000000000000,3271.8164063
956,25,9,127973.778300000005402,9056778.552999999374151,300250224,25,-8.518281000000000,125.621536000000006,25_9,9.000000000000000,25.000000000000000,3271.8164063
957,25,10,127932.044500000003609,9056798.012000000104308,300250243,25,-8.518102000000001,125.621159000000006,25_10,10.000000000000000,25.000000000000000,3271.8164063
958,25,11,127909.777600000001257,9056822.846000000834465,300250256,25,-8.517875999999999,125.620958999999999,25_11,11.000000000000000,25.000000000000000,3271.8164063
959,25,12,127871.082099999999627,9056835.244000000879169,300250285,25,-8.517761000000000,125.620609000000002,25_12,12.000000000000000,25.000000000000000,3271.8164063
960,25,13,127835.509200000000419,9056843.571000000461936,300250306,25,-8.517683000000000,125.620287000000005,25_13,13.000000000000000,25.000000000000000,3271.8164063
961,25,14,127807.168600000004517,9056856.945000000298023,300250334,25,-8.517560000000000,125.620030999999997,25_14,14.000000000000000,25.000000000000000,3271.8164063
962,25,15,127775.039199999999255,9056862.312000000849366,300250369,25,-8.517509000000000,125.619739999999993,25_15,15.000000000000000,25.000000000000000,3271.8164063
963,25,16,127750.132299999997485,9056823.442999999970198,300250423,25,-8.517858000000000,125.619511000000003,25_16,16.000000000000000,25.000000000000000,3271.8164063
964,25,17,127735.034700000003795,9056797.506999999284744,300250448,25,-8.518091000000000,125.619371999999998,25_17,17.000000000000000,25.000000000000000,3271.8164063
965,25,18,127718.790099999998347,9056776.654999999329448,300250465,25,-8.518278000000000,125.619223000000005,25_18,18.000000000000000,25.000000000000000,3271.8164063
966,25,19,127704.092799999998533,9056755.372999999672174,300250487,25,-8.518469000000000,125.619088000000005,25_19,19.000000000000000,25.000000000000000,3271.8164063
967,25,20,127681.554799999998068,9056735.573000000789762,300250506,25,-8.518646000000000,125.618881999999999,25_20,20.000000000000000,25.000000000000000,3271.8164063
968,25,21,127641.448000000003958,9056720.270999999716878,300250530,25,-8.518781000000001,125.618516999999997,25_21,21.000000000000000,25.000000000000000,3271.8164063
969,25,22,127614.802200000005541,9056703.757999999448657,300250551,25,-8.518928000000001,125.618274000000000,25_22,22.000000000000000,25.000000000000000,3271.8164063
970,25,23,127599.397899999996298,9056687.675000000745058,300250566,25,-8.519072000000000,125.618133000000000,25_23,23.000000000000000,25.000000000000000,3271.8164063
971,25,24,127575.573999999993248,9056663.655999999493361,300250586,25,-8.519287000000000,125.617914999999996,25_24,24.000000000000000,25.000000000000000,3271.8164063
972,25,25,127537.134799999999814,9056634.191999999806285,300250613,25,-8.519550000000001,125.617564000000002,25_25,25.000000000000000,25.000000000000000,3271.8164063
973,25,26,127512.894899999999325,9056619.914999999105930,300250630,25,-8.519677000000000,125.617343000000005,25_26,26.000000000000000,25.000000000000000,3271.8164063
974,25,27,127486.352599999998347,9056604.177999999374151,300250649,25,-8.519817000000000,125.617101000000005,25_27,27.000000000000000,25.000000000000000,3271.8164063
975,25,28,127454.090400000000955,9056586.950999999418855,300250672,25,-8.519970000000001,125.616806999999994,25_28,28.000000000000000,25.000000000000000,3271.8164063
976,25,29,127429.262499999997090,9056576.877000000327826,300250688,25,-8.520059000000000,125.616580999999996,25_29,29.000000000000000,25.000000000000000,3271.8164063
977,25,30,127408.673200000004726,9056561.191999999806285,300250702,25,-8.520199000000000,125.616393000000002,25_30,30.000000000000000,25.000000000000000,3271.8164063
978,25,31,127379.810100000002421,9056546.097999999299645,300250718,25,-8.520333000000001,125.616129999999998,25_31,31.000000000000000,25.000000000000000,3271.8164063
979,25,32,127359.165500000002794,9056536.724999999627471,300250729,25,-8.520416000000001,125.615942000000004,25_32,32.000000000000000,25.000000000000000,3271.8164063
980,25,33,127326.522200000006706,9056525.254000000655651,300250748,25,-8.520517000000000,125.615645000000001,25_33,33.000000000000000,25.000000000000000,3271.8164063
981,25,34,127283.429099999993923,9056523.657999999821186,300250770,25,-8.520528000000001,125.615253999999993,25_34,34.000000000000000,25.000000000000000,3271.8164063
982,25,35,127234.245500000004540,9056525.109999999403954,300250795,25,-8.520511000000001,125.614807999999996,25_35,35.000000000000000,25.000000000000000,3271.8164063
983,25,36,127203.679900000002817,9056528.164000000804663,300250812,25,-8.520481000000000,125.614530999999999,25_36,36.000000000000000,25.000000000000000,3346.7875977
984,25,37,127155.558000000004540,9056534.276000000536442,300250838,25,-8.520422000000000,125.614095000000006,25_37,37.000000000000000,25.000000000000000,3346.7875977
985,25,38,127120.285000000003492,9056533.524000000208616,300250854,25,-8.520426000000000,125.613775000000004,25_38,38.000000000000000,25.000000000000000,3346.7875977
986,25,39,127094.154200000004494,9056533.737999999895692,300250867,25,-8.520422000000000,125.613538000000005,25_39,39.000000000000000,25.000000000000000,3346.7875977
987,25,40,127055.380199999999604,9056542.480000000447035,300250887,25,-8.520339999999999,125.613186999999996,25_40,40.000000000000000,25.000000000000000,3346.7875977
988,25,41,127016.093900000007125,9056546.787000000476837,300250905,25,-8.520298000000000,125.612831000000000,25_41,41.000000000000000,25.000000000000000,3346.7875977
989,25,42,126986.776299999997718,9056558.380000000819564,300250919,25,-8.520191000000001,125.612566000000001,25_42,42.000000000000000,25.000000000000000,3346.7875977
990,25,43,126943.783999999999651,9056570.406999999657273,300250940,25,-8.520079000000001,125.612177000000003,25_43,43.000000000000000,25.000000000000000,3346.7875977
991,25,44,126909.823600000003353,9056583.399000000208616,300250956,25,-8.519959000000000,125.611869999999996,25_44,44.000000000000000,25.000000000000000,3346.7875977
992,25,45,126855.596900000004098,9056606.733999999240041,300250966,25,-8.519743999999999,125.611379999999997,25_45,45.000000000000000,25.000000000000000,3346.7875977
993,26,1,126374.296300000001793,9054532.594000000506639,300261075,26,-8.538434000000001,125.606848999999997,26_1,1.000000000000000,26.000000000000000,3167.0781250
994,26,2,126374.617400000002817,9054558.733999999240041,300261092,26,-8.538198000000000,125.606853999999998,26_2,2.000000000000000,26.000000000000000,3167.0781250
995,26,3,126377.994900000005146,9054588.334000000730157,300261108,26,-8.537931000000000,125.606887000000000,26_3,3.000000000000000,26.000000000000000,3167.0781250
996,26,4,126368.038799999994808,9054617.263000000268221,300261124,26,-8.537668999999999,125.606798999999995,26_4,4.000000000000000,26.000000000000000,3167.0781250
997,26,5,126351.254799999995157,9054645.356000000610948,300261142,26,-8.537414000000000,125.606649000000004,26_5,5.000000000000000,26.000000000000000,3167.0781250
998,26,6,126337.018899999995483,9054672.031999999657273,300261159,26,-8.537172000000000,125.606521999999998,26_6,6.000000000000000,26.000000000000000,3167.0781250
999,26,7,126331.194099999993341,9054695.017000000923872,300261175,26,-8.536963999999999,125.606470999999999,26_7,7.000000000000000,26.000000000000000,3167.0781250
1000,26,8,126333.345400000005611,9054726.156999999657273,300261199,26,-8.536683000000000,125.606493000000000,26_8,8.000000000000000,26.000000000000000,3167.0781250
1001,26,9,126348.532800000000861,9054754.198999999091029,300261224,26,-8.536431000000000,125.606633000000002,26_9,9.000000000000000,26.000000000000000,3167.0781250
1002,26,10,126361.948600000003353,9054770.597999999299645,300261239,26,-8.536284000000000,125.606756000000004,26_10,10.000000000000000,26.000000000000000,3167.0781250
1003,26,11,126390.332299999994575,9054802.411000000312924,300261267,26,-8.535999000000000,125.607016000000002,26_11,11.000000000000000,26.000000000000000,3167.0781250
1004,26,12,126414.714300000006915,9054825.439999999478459,300261287,26,-8.535793000000000,125.607239000000007,26_12,12.000000000000000,26.000000000000000,3167.0781250
1005,26,13,126447.775800000003073,9054864.382999999448657,300261316,26,-8.535444000000000,125.607541999999995,26_13,13.000000000000000,26.000000000000000,3167.0781250
1006,26,14,126463.884399999995367,9054900.517999999225140,300261339,26,-8.535119000000000,125.607691000000003,26_14,14.000000000000000,26.000000000000000,3167.0781250
1007,26,15,126474.160300000003190,9054935.494999999180436,300261359,26,-8.534803999999999,125.607787000000002,26_15,15.000000000000000,26.000000000000000,3167.0781250
1008,26,16,126491.893299999996088,9054974.967000000178814,300261384,26,-8.534449000000000,125.607951000000000,26_16,16.000000000000000,26.000000000000000,3167.0781250
1009,26,17,126506.362899999992806,9054996.912000000476837,300261398,26,-8.534252000000000,125.608084000000005,26_17,17.000000000000000,26.000000000000000,3167.0781250
1010,26,18,126514.797900000005029,9055028.107000000774860,300261414,26,-8.533970999999999,125.608163000000005,26_18,18.000000000000000,26.000000000000000,3167.0781250
1011,26,19,126516.113299999997253,9055054.033999999985099,300261428,26,-8.533737000000000,125.608176999999998,26_19,19.000000000000000,26.000000000000000,3167.0781250
1012,26,20,126513.889400000000023,9055081.258999999612570,300261443,26,-8.533491000000000,125.608159000000001,26_20,20.000000000000000,26.000000000000000,3167.0781250
1013,26,21,126522.783100000000559,9055122.979000000283122,300261467,26,-8.533115000000000,125.608243000000002,26_21,21.000000000000000,26.000000000000000,3167.0781250
1014,26,22,126529.378500000006170,9055162.796000000089407,300261488,26,-8.532755999999999,125.608305999999999,26_22,22.000000000000000,26.000000000000000,3167.0781250
1015,26,23,126518.953299999993760,9055194.933000000193715,300261507,26,-8.532465000000000,125.608214000000004,26_23,23.000000000000000,26.000000000000000,3167.0781250
1016,26,24,126488.532800000000861,9055206.626000000163913,300261523,26,-8.532356999999999,125.607939000000002,26_24,24.000000000000000,26.000000000000000,3167.0781250
1017,26,25,126465.581999999994878,9055208.860999999567866,300261534,26,-8.532335000000000,125.607731000000001,26_25,25.000000000000000,26.000000000000000,3167.0781250
1018,26,26,126435.931200000006356,9055220.781999999657273,300261550,26,-8.532225000000000,125.607462999999996,26_26,26.000000000000000,26.000000000000000,3167.0781250
1019,26,27,126420.469299999997020,9055261.513000000268221,300261589,26,-8.531855999999999,125.607326000000000,26_27,27.000000000000000,26.000000000000000,3167.0781250
1020,26,28,126442.561199999996461,9055294.267999999225140,300261613,26,-8.531561999999999,125.607529000000000,26_28,28.000000000000000,26.000000000000000,3167.0781250
1021,26,29,126470.657800000000861,9055333.720000000670552,300261643,26,-8.531207999999999,125.607787000000002,26_29,29.000000000000000,26.000000000000000,0.0000000
1022,26,30,126484.485599999999977,9055353.445000000298023,300261657,26,-8.531031000000000,125.607913999999994,26_30,30.000000000000000,26.000000000000000,0.0000000
1023,26,31,126495.028200000000652,9055395.732999999076128,300261682,26,-8.530650000000000,125.608013000000000,26_31,31.000000000000000,26.000000000000000,0.0000000
1024,26,32,126498.277300000001560,9055427.436000000685453,300261701,26,-8.530364000000001,125.608045000000004,26_32,32.000000000000000,26.000000000000000,0.0000000
1025,26,33,126504.386599999997998,9055447.313999999314547,300261713,26,-8.530184999999999,125.608102000000002,26_33,33.000000000000000,26.000000000000000,0.0000000
1026,26,34,126520.890599999998813,9055476.142999999225140,300261732,26,-8.529926000000000,125.608254000000002,26_34,34.000000000000000,26.000000000000000,0.0000000
1027,26,35,126531.605800000004820,9055511.345000000670552,300261752,26,-8.529609000000001,125.608354000000006,26_35,35.000000000000000,26.000000000000000,0.0000000
1028,26,36,126529.723700000002282,9055549.869000000879169,300261772,26,-8.529261000000000,125.608339999999998,26_36,36.000000000000000,26.000000000000000,0.0000000
1029,26,37,126541.771900000007008,9055596.490000000223517,300261800,26,-8.528841000000000,125.608452999999997,26_37,37.000000000000000,26.000000000000000,0.0000000
1030,26,38,126550.650099999998929,9055627.467000000178814,300261817,26,-8.528562000000001,125.608536000000001,26_38,38.000000000000000,26.000000000000000,0.0000000
1031,26,39,126550.672999999995227,9055649.949999999254942,300261830,26,-8.528359000000000,125.608537999999996,26_39,39.000000000000000,26.000000000000000,0.0000000
1032,26,40,126543.204800000006799,9055684.326999999582767,300261848,26,-8.528048000000000,125.608473000000004,26_40,40.000000000000000,26.000000000000000,0.0000000
1033,26,41,126526.071899999995367,9055727.037000000476837,300261874,26,-8.527661000000000,125.608321000000004,26_41,41.000000000000000,26.000000000000000,0.0000000
1034,26,42,126526.487099999998463,9055755.060000000521541,300261891,26,-8.527407999999999,125.608327000000003,26_42,42.000000000000000,26.000000000000000,0.0000000
1035,26,43,126536.950599999996484,9055781.289000000804663,300261908,26,-8.527172000000000,125.608423999999999,26_43,43.000000000000000,26.000000000000000,0.0000000
1036,26,44,126551.553799999994226,9055825.717000000178814,300261935,26,-8.526771999999999,125.608559999999997,26_44,44.000000000000000,26.000000000000000,0.0000000
1037,27,1,160849.575299999996787,9061375.312000000849366,300271670,27,-8.479244000000000,125.920111000000006,27_1,1.000000000000000,27.000000000000000,0.0000000
1038,27,2,160826.332499999989523,9061387.305999999865890,300271692,27,-8.479134000000000,125.919900999999996,27_2,2.000000000000000,27.000000000000000,0.0000000
1039,27,3,160791.007099999987986,9061407.841000000014901,300271712,27,-8.478946000000001,125.919582000000005,27_3,3.000000000000000,27.000000000000000,0.0000000
1040,27,4,160772.187100000010105,9061445.888000000268221,300271740,27,-8.478600999999999,125.919414000000003,27_4,4.000000000000000,27.000000000000000,0.0000000
1041,27,5,160787.354400000011083,9061479.222999999299645,300271758,27,-8.478301000000000,125.919554000000005,27_5,5.000000000000000,27.000000000000000,0.0000000
1042,27,6,160767.841799999994691,9061507.300000000745058,300271794,27,-8.478046000000001,125.919379000000006,27_6,6.000000000000000,27.000000000000000,0.0000000
1043,27,7,160723.495900000008987,9061497.758999999612570,300271822,27,-8.478128999999999,125.918976000000001,27_7,7.000000000000000,27.000000000000000,0.0000000
1044,27,8,160691.093200000002980,9061511.119999999180436,300271841,27,-8.478006000000001,125.918683000000001,27_8,8.000000000000000,27.000000000000000,0.0000000
1045,27,9,160661.133499999996275,9061508.335999999195337,300271859,27,-8.478028999999999,125.918411000000006,27_9,9.000000000000000,27.000000000000000,0.0000000
1046,27,10,160614.233500000002095,9061515.049000000581145,300271883,27,-8.477964999999999,125.917985999999999,27_10,10.000000000000000,27.000000000000000,0.0000000
1047,27,11,160570.496500000008382,9061525.994999999180436,300271909,27,-8.477862999999999,125.917590000000004,27_11,11.000000000000000,27.000000000000000,0.0000000
1048,27,12,160536.152000000001863,9061534.026000000536442,300271929,27,-8.477788000000000,125.917278999999994,27_12,12.000000000000000,27.000000000000000,0.0000000
1049,27,13,160520.649000000004889,9061542.982000000774860,300271939,27,-8.477706000000000,125.917139000000006,27_13,13.000000000000000,27.000000000000000,0.0000000
1050,27,14,160482.962599999998929,9061555.414999999105930,300271960,27,-8.477591000000000,125.916798000000000,27_14,14.000000000000000,27.000000000000000,0.0000000
1051,27,15,160453.815999999991618,9061561.273000000044703,300271977,27,-8.477536000000001,125.916533999999999,27_15,15.000000000000000,27.000000000000000,0.0000000
1052,27,16,160434.937800000014249,9061578.836999999359250,300271993,27,-8.477376000000000,125.916364000000002,27_16,16.000000000000000,27.000000000000000,0.0000000
1053,27,17,160406.982400000008056,9061587.361999999731779,300272010,27,-8.477297000000000,125.916111000000001,27_17,17.000000000000000,27.000000000000000,118.4602280
1054,27,18,160374.909000000014203,9061586.995999999344349,300272028,27,-8.477297999999999,125.915819999999997,27_18,18.000000000000000,27.000000000000000,119.8401108
1055,27,19,160326.597000000008848,9061591.040999999269843,300272054,27,-8.477258000000001,125.915381999999994,27_19,19.000000000000000,27.000000000000000,119.8401108
1056,27,20,160284.964299999992363,9061586.835000000894070,300272076,27,-8.477293000000000,125.915003999999996,27_20,20.000000000000000,27.000000000000000,119.8401108
1057,27,21,160246.718499999988126,9061586.421000000089407,300272095,27,-8.477294000000001,125.914657000000005,27_21,21.000000000000000,27.000000000000000,119.8401108
1058,27,22,160217.474699999991572,9061590.617000000551343,300272110,27,-8.477254000000000,125.914392000000007,27_22,22.000000000000000,27.000000000000000,119.8401108
1059,27,23,160180.256900000007590,9061585.671000000089407,300272131,27,-8.477296000000001,125.914053999999993,27_23,23.000000000000000,27.000000000000000,119.8401108
1060,27,24,160148.057399999990594,9061587.297000000253320,300272148,27,-8.477278999999999,125.913762000000006,27_24,24.000000000000000,27.000000000000000,119.8401108
1061,27,25,160125.468200000002980,9061586.343000000342727,300272159,27,-8.477285999999999,125.913556999999997,27_25,25.000000000000000,27.000000000000000,119.8401108
1062,27,26,160089.141200000012759,9061594.135999999940395,300272180,27,-8.477213000000001,125.913228000000004,27_26,26.000000000000000,27.000000000000000,119.8401108
1063,27,27,160060.199800000002142,9061601.878000000491738,300272198,27,-8.477141000000000,125.912965999999997,27_27,27.000000000000000,27.000000000000000,119.8401108
1064,27,28,160017.899700000009034,9061612.280999999493361,300272226,27,-8.477043999999999,125.912582999999998,27_28,28.000000000000000,27.000000000000000,119.8401108
1065,27,29,159979.656599999987520,9061625.372999999672174,300272253,27,-8.476922999999999,125.912237000000005,27_29,29.000000000000000,27.000000000000000,119.8401108
1066,27,30,159949.847500000003492,9061631.335999999195337,300272275,27,-8.476867000000000,125.911967000000004,27_30,30.000000000000000,27.000000000000000,119.8401108
1067,27,31,159917.859499999991385,9061634.071000000461936,300272294,27,-8.476839999999999,125.911676999999997,27_31,31.000000000000000,27.000000000000000,119.8401108
1068,27,32,159884.518899999995483,9061640.560000000521541,300272313,27,-8.476779000000001,125.911375000000007,27_32,32.000000000000000,27.000000000000000,119.8401108
1069,27,33,159841.358799999987241,9061648.187999999150634,300272338,27,-8.476706999999999,125.910983999999999,27_33,33.000000000000000,27.000000000000000,119.8401108
1070,27,34,159796.066599999991013,9061660.560000000521541,300272365,27,-8.476592000000000,125.910573999999997,27_34,34.000000000000000,27.000000000000000,119.8401108
1071,27,35,159781.692700000014156,9061638.413000000640750,300272399,27,-8.476791000000000,125.910442000000003,27_35,35.000000000000000,27.000000000000000,119.8401108
1072,27,36,159808.757500000006985,9061603.310000000521541,300272425,27,-8.477110000000000,125.910685000000001,27_36,36.000000000000000,27.000000000000000,119.8401108
1073,27,37,159799.136100000003353,9061551.860999999567866,300272460,27,-8.477574000000001,125.910594000000003,27_37,37.000000000000000,27.000000000000000,0.0000000
1074,27,38,159771.721599999989849,9061520.088999999687076,300272488,27,-8.477859000000000,125.910342999999997,27_38,38.000000000000000,27.000000000000000,0.0000000
1075,27,39,159746.658900000009453,9061497.525000000372529,300272509,27,-8.478061000000000,125.910113999999993,27_39,39.000000000000000,27.000000000000000,0.0000000
1076,27,40,159702.962700000003679,9061489.426999999210238,300272535,27,-8.478130999999999,125.909717000000001,27_40,40.000000000000000,27.000000000000000,0.0000000
1077,27,41,159678.112699999997858,9061495.539999999105930,300272549,27,-8.478073999999999,125.909492000000000,27_41,41.000000000000000,27.000000000000000,0.0000000
1078,27,42,159633.316099999996368,9061501.051000000908971,300272574,27,-8.478021000000000,125.909086000000002,27_42,42.000000000000000,27.000000000000000,0.0000000
1079,27,43,159612.075099999987287,9061496.895999999716878,300272585,27,-8.478057000000000,125.908893000000006,27_43,43.000000000000000,27.000000000000000,0.0000000
1080,27,44,159569.913200000009965,9061503.756999999284744,300272608,27,-8.477992000000000,125.908511000000004,27_44,44.000000000000000,27.000000000000000,0.0000000
